activity_identifier,title,title_lang,description,description_lang,activity_status,activity_scope,default_currency,humanitarian,hierarchy,last_updated_datetime,xml_lang,reporting_org_ref,reporting_org_name,reporting_org_name_lang,reporting_org_type,reporting_org_secondary_reporter,planned_start_date,actual_start_date,planned_end_date,actual_end_date,recipient_country_code,recipient_country_percentage,recipient_country_name,recipient_country_lang,recipient_region_code,recipient_region_percentage,recipient_region_name,recipient_region_lang,collaboration_type,default_flow_type,default_finance_type,default_aid_type,default_tied_status,conditions_attached
XM-DAC-46008-cfa007407,Programa de Desarrollo Vial en el Valle de Los Chillos,,"El Programa consiste en la ejecución de nueve proyectos viales integrados que permitirán ampliar la capacidad actual de la vía, mejorar las intersecciones y ofrecer nuevas conexiones con los centros poblacionales y económicos que se encuentran en el Valle de Los Chillos. Los proyectos contemplados son los siguientes:  1. Derivación Vial con salida norte desde la AGR por la Armenia 2 hacia la Av. Ilaló  2. Derivación Vial con salida sur desde la AGR por la Armenia 1 hacia Capelo  3. Conexión AGR con sector El Niño  4. Ampliación AGR a 3 carriles Tramo Bolívar Rodríguez – El Trébol  5. Puente de Conexión a Quito.  6. Ampliación a 3 carriles Tramo Estación del Peaje de la AGR – Av. Simón Bolívar  7. Vía Ontaneda – Valle Hermoso (Sta. Mónica – Av. Simón Bolívar)  8. Enlace AGR con la Vía Intervalles  9. Intercambiador sector del peaje de la AGR  La ejecución de estos proyectos se realizará en dos fases, la primera de las cuales estará conformada por cinco proyectos y la segunda por los restantes cuatro proyectos. La primera fase tendrá un costo de USD 48,2 MM y la segunda fase un costo de USD 10,5 MM.",,4,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,EC,,,,,,,,,,421,,,
XM-DAC-46008-cfa010801,Programa de Saneamiento Ambiental para el Desarrollo Comunitario - PROMADEC IV,,"El Programa de Saneamiento Ambiental para el Desarrollo Comunitario – PROMADEC IV, (PIV), tiene como objetivo general incrementar el acceso y mejorar la calidad y eficiencia de la prestación de los servicios de agua potable y saneamiento, drenaje urbano y gestión integral de residuos sólidos a nivel nacional, beneficiando a una población estimada de 250.000 habitantes. El Programa está estructurado en los siguientes componentes:1) Preinversión< 2) Inversión< y 3) Fortalecimiento y Gestión del Programa. ",,2,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,EC,,,,,,,,,,421,,,
XM-DAC-46008-cfl0000003213,Banco Regional de Desenvolvimento do Extremo Sul (BRDE),,Línea de crédito revolvente no comprometida por USD 140.000.000.,,2,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,BR,,,,,,,,,,421,,,
XM-DAC-46008-cfc003359,Garantía Soberana a favor de Concesionaria Transvase Olmos,,"""La Concesionaria Trasvase Olmos, S.A. (CTO) fue establecida en 2004 para desarrollar y operar el proyecto que traslada aguas del río Huancabamba hacia las Pampas de Olmos en Lambayeque con el fin de poner en valor a 38.000 hectáreas, bajo un contrato de concesión hasta el 2025 con ingresos asegurados mediante un acuerdo """"Take or Pay"""" con el Gobierno Regional de Lambayeque (GRL). La garantía parcial emitida por CAF respalda las obligaciones de pago del GRL. El Proyecto es parte (fase 1) del Proyecto Integral Olmos, el cual comprendió tres fases: (i) Fase 1 - Trasvase de Agua< (ii) Fase 2 - Generación hidroeléctrica 850 GWh/año< y (iii) Fase 3: Infraestructura de riego.""",,2,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,PE,,,,,,,,,,1100,,,
XM-DAC-46008-cfa006993,Programa Agua y Riego para Bolivia,,"El Programa “Agua y Riego para Bolivia” tiene como objetivo contribuir a asegurar la soberanía alimentaria del país, incrementar el acceso y calidad de los servicios adecuados de agua potable y saneamiento y reducir la pobreza. El Programa está concebido a partir de tres subprogramas: i) “Agua Productiva”, enfocado a generar desarrollo local y regional basado en riego y la producción agropecuaria< ii) “Agua para la Gente”, orientado a mejorar la condiciones de provisión de los servicios de agua y saneamiento básico< y iii) un subprograma de pre-inversión, destinado a la elaboración de estudios y diseños finales de los proyectos financiables. La ejecución de este Programa busca promover el desarrollo integrado de los recursos hídricos, de la tierra y los recursos relacionados, con el fin de maximizar el bienestar social y económico de la población beneficiada, que supera los 2 millones de habitantes. ",,4,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,BO,,,,,,,,,,421,,,
XM-DAC-46008-cfa011553,Programa de Desarrollo Infraestructura Municipal Etapa I,,"El Programa prevé el desarrollo de obras de infraestructura en alrededor de 67 municipios de las provincias de Argentina. Contempla el financiamiento de: (i) 34 km de vías urbanas< (ii) 30 km de redes de alcantarillado con al menos 5.500 conexiones< (iii) la instalación de capacidad de tratamiento de aguas residuales de 55 litros/seg.< (iv) la construcción de 5.500 m2 de superficie urbana mejorada< (v) la ejecución de 15 acciones de fortalecimiento de la gestión de la inversión pública a través del desarrollo de capacidades y de sistemas, y al menos 5 intervenciones con componentes de modernización del estado. Los beneficiarios potenciales del Programa alcanzan a aproximadamente 8.330.000 personas. Considerando la evaluación realizada, el Programa se ha estructurado con los siguientes componentes, a saber: (i) Obras y estudios< (ii) Fortalecimiento de la gestión de la inversión pública< (iii) Gestión del Programa< y (iv) Otros costos.  ",,2,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,AR,,,,,,,,,,421,,,
XM-DAC-46008-cfa012226,Programa de enfoque sectorial amplio de apoyo a las acciones de prevención frente a los impactos del Fenómeno El Niño (ENOS) 2023-2024,," Específicamente, en el caso de Ecuador, en el marco de la Línea, se solicitó un préstamo con el objetivo general del Programa es asistir financieramente al Presupuesto General del Estado mediante una operación de libre disponibilidad y rápido desembolso, con la finalidad de articular la ejecución de acciones de mitigación, preparación, respuesta y recuperación temprana por parte de los actores que conforman el Sistema Nacional Descentralizado de Gestión de Riesgos para reducir los impactos.",,4,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,EC,,,,,,,,,,421,,,
XM-DAC-46008-cfa008787,"Centrales hidroeléctricas Angel I, Angel II y Angel III",,"GEPSA pertenece a un grupo empresarial peruano de carácter familiar que incluye compañías de construcción de infraestructura. La Compañía se constituyó como una sociedad anónima bajo la denominación Minera Mochica Gold S.A. en 1998, y en mayo de 2006, se acordó modificar su denominación a Generadora de Energía del Perú S.A.  El Proyecto ángel, operado por GEPSA en Perú, comprende la construcción, operación y mantenimiento de tres centrales hidroeléctricas (ángel I, II y III) en el distrito de Ollachea, cada una con una capacidad de 19,95 MW. Cada central hidroeléctrica cuenta con Contratos RER a 20 años de plazo desde el inicio de operaciones comerciales (agosto de 2018), vigentes hasta agosto 2038. ",,2,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,PE,,,,,,,,,,421,,,
XM-DAC-46008-cfa009148,Programa de Apoyo al Fortalecimiento de la Inversión Pública a Traves de la estructuracióm de Proyectos - PBL,,"En el cumplimiento del objetivo del Programa, el préstamo permitirá apoyar al MHCP y al Departamento Nacional de Planeación (DNP) en la definición e implementación de las siguientes políticas públicas: - Política Nacional de Fortalecimiento en la Estructuración de Proyectos. - Política Nacional para la estandarización de proyectos tipo y plan de acción 2015-2018.",,4,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,CO,,,,,,,,,,421,,,
XM-DAC-46008-cfa005648,Darby Latin American Mezzanine Fund II,,"Darby Latin American Mezzanine Fund II es un fondo de capital privado creado en 2008, denominado en dólares, domiciliado en Ontario (Canadá) y gestionado por Darby Latin America Mezzanine Management II, LLC quien a su vez es controlado por Darby Overseas Partners, LP.,  se enfocó en inversiones de deuda a largo plazo en empresas latinoamericanas en expansión.",,2,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,,,,,498,,,,,,510,,,
XM-DAC-46008-cfa008439,INOVAçãO PAULISTA - FUNDO DE INVESTIMENTO EM PARTICIPAçõES MULTIESTRATéGIA,,"Fondo de capital cerrado gestionado por SP Ventures Gestora de Recursos Ltda. establecido en el año 2013 con el objeto de realizar inversiones en empresas start-up y de etapa temprana en los sectores de tecnologías agropecuarias (AgTech), tecnologías en salud, tecnología de información y comunicaciones. El objetivo del Fondo se centra en invertir en pequeñas y medianas empresas brasileñas innovadoras, focalizando  sus inversiones en un máximo de 20 empresas ubicadas en el Estado de Sao Paulo, que apliquen tecnologías innovadoras, con modelos de negocios diferenciados, potencial de retorno, crecimiento y atención al medio ambiente ",,2,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,BR,,,,,,,,,,510,,,
XM-DAC-46008-cfa005320,Programa de inversiones en el corredor Atlántico: Tramo Bajos Chilamate - Vuelta Kooper,,"El Programa tiene como fin ejecutar obras de construcción y rehabilitación de carreteras y puentes del Corredor Atlántico del Plan Puebla Panamá (PPP) en Costa Rica. Está conformado por dos proyectos específicos: Construcción del Tramo Carretero Bajos de Chilamate - Vuelta Kooper: Este tramo forma parte de la Ruta Nacional No. 4, tiene una longitud aproximada de 27,09 km y se encuentra ubicado en la Región Huetar Norte (RHN) de Costa Rica, atravesando los cantones de San Carlos, Grecia y Sarapiquí. Su ejecución acortará la distancia entre Bajos de Chilamate y Vuelta Kooper en un 69%, con un trazado más lineal y menos accidentado. Construcción del Puente Binacional sobre el Río Sixaola: Este puente está ubicado en la Provincia de Limón, en el Cantón de Talamanca, en la frontera con la República de Panamá. La construcción se plantea en tres etapas: La construcción de un puente provisional tipo Bailey sobre el río Sixaola entre las poblaciones de Guabito (Panamá) y Sixaola (Costa Rica). La construcción del puente permanente sobre el río Sixaola. La construcción de un bulevar en Paso Canoas. ",,4,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,CR,,,,,,,,,,421,,,
XM-DAC-46008-cfa009482,Proyecto Tercera Etapa de Redes de Alcantarillado Sanitario en San Miguelito y Panamá Norte II,,"El Proyecto está conformado por los siguientes componentes: Componente 1. Redes de Alcantarillado Sanitario, Paquetes 1, 2 y 3 - San Miguelito: Este componente será ejecutado por la UCP y comprende los estudios, diseños, las obras civiles y el plan de manejo ambiental de la construcción de aproximadamente 150 km de redes de alcantarillado sanitario y subcolectoras para recoger las aguas servidas, así como la construcción de aproximadamente 14.000 conexiones domiciliarias, a través de tres contratos de diseño y construcción (uno por paquete). La elaboración de los estudios y la ejecución física de las obras serán supervisadas y validadas por la Gerencia del Proyecto y por la UCP. Componente 2. Gerencia del Proyecto: Este componente comprende la contratación de una Gerencia de Proyecto para apoyar la gestión de la UCP y la revisión y aprobación de los estudios y diseños, así como la supervisión de la ejecución de las obras y la asistencia técnica al Proyecto. Esta Gerencia fue contratada y está en funcionamiento desde el pasado 10 de septiembre de 2015. Componente 3. Otros rubros: Comprende la elaboración de: (i) los estudios de preinversión para el diseño de una nueva etapa del Proyecto de Redes en San Miguelito en las zonas de nuevos asentamientos, (ii) un estudio catastral que permitirá a CONADES1 identificar las viviendas que requieren ser conectadas a las redes, (iii) un estudio o análisis que definirá las variables necesarias para identificar los asentamientos donde por razones técnicas, de riesgo, ambientales y/o sociales, no es viable la instalación de tuberías de alcantarillado< y (iv) la auditoría externa e imprevistos. La presente operación de crédito pretende financiar los paquetes 1 y 2 del primer componente, ya que el paquete 3 y los demás componentes cuentan con un financiamiento previo de CAF por USD 30 MM, cuyo contrato de préstamo está actualmente en proceso de suscripción. ",,2,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,PA,,,,,,,,,,421,,,
XM-DAC-46008-cfa011967,Préstamo para emergencia sanitaria (COVID-19) en Ecuador,,"Los recursos del Préstamo estarán destinados a financiar los siguientes rubros relacionados con la atención y/o prevención de la emergencia sanitaria ocasionada por el COVID-19 (la” Emergencia”) : (i) gastos e inversiones consignados en el presupuesto general del Estado, de conformidad con las acciones priorizadas por el MEF – MSP para atender la emergencia sanitaria COVID 19 en Ecuador< (ii) Impuestos  asociados a los gastos previstos en el literal (i) anterior< (iii)Auditoría Externa, y (iv) la Comisión de Financiamiento del Préstamo",,4,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,EC,,,,,,,,,,421,,,
