activity_identifier,transaction_ref,transaction_type,transaction_date,value,currency,value_date,description,provider_org_ref,provider_org_name,provider_org_type,receiver_org_ref,receiver_org_name,receiver_org_type,receiver_org_activity_id,disbursement_channel,flow_type,finance_type,aid_type,tied_status,humanitarian,recipient_region
XM-DAC-928-AR-2024-25-02.003.AM01.ARG03,,2,2024-01-01,23208.0000000000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,,,,
XM-DAC-928-AR-2024-25-03.001.AM01.ARG01,,2,2024-01-01,72936.0000000000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,,,,
XM-DAC-928-AR-2024-25-03.001.AM01.ARG01,,11,2024-01-01,35117.0000,USD,2024-01-01,,,Norway,,XM-DAC-928,World Health Organization,40,,,10,,2,,,
XM-DAC-928-AR-2024-25-03.001.AM01.ARG01,,11,2024-01-01,15994.8000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,10,,1,,,
XM-DAC-928-AR-2024-25-03.001.AM01.ARG01,,11,2024-01-01,49625.0000,USD,2024-01-01,,,Bloomberg Family Foundation,,XM-DAC-928,World Health Organization,40,,,30,,4,,,
XM-DAC-928-AR-2024-25-03.001.AM01.ARG01,,4,2025-03-31,8561.7000,USD,2025-03-31,Contractual Services,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,1,,,
XM-DAC-928-AR-2024-25-03.001.AM01.ARG01,,4,2025-03-31,23488.4000,USD,2025-03-31,Contractual Services,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,2,,,
XM-DAC-928-AR-2024-25-03.001.AM01.ARG01,,4,2025-03-31,6991.9000,USD,2025-03-31,Contractual Services,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,4,,,
XM-DAC-928-AR-2024-25-03.001.AM01.ARG01,,4,2025-03-31,42383.3000,USD,2025-03-31,Staff and Other Personnel Costs,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,4,,,
XM-DAC-928-AR-2024-25-03.001.AM01.ARG01,,4,2025-03-31,2789.5000,USD,2025-03-31,Travel,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,2,,,
XM-DAC-928-AR-2024-25-03.001.AM01.ARG02,,2,2024-01-01,11935.0000000000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,,,,
XM-DAC-928-AR-2024-25-03.001.AM01.ARG02,,11,2024-01-01,2497.9000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,10,,1,,,
XM-DAC-928-AR-2024-25-03.001.AM01.ARG02,,11,2024-01-01,22362.9000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,40,,1,,,
XM-DAC-928-AR-2024-25-03.001.AM01.ARG02,,4,2025-03-31,22362.9000,USD,2025-03-31,Staff and Other Personnel Costs,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,1,,,
XM-DAC-928-AR-2024-25-03.001.AM01.ARG02,,4,2025-03-31,2497.9000,USD,2025-03-31,Travel,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,1,,,
XM-DAC-928-AR-2024-25-03.002.AM01.ARG01,,2,2024-01-01,145873.0000000000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,,,,
XM-DAC-928-AR-2024-25-03.002.AM01.ARG01,,11,2024-01-01,3500.0000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,10,,1,,,
XM-DAC-928-AR-2024-25-03.002.AM01.ARG01,,11,2024-01-01,24489.0000,USD,2024-01-01,,,Luxembourg,,XM-DAC-928,World Health Organization,40,,,10,,2,,,
XM-DAC-928-AR-2024-25-03.002.AM01.ARG01,,4,2025-03-31,8873.8000,USD,2025-03-31,Contractual Services,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,2,,,
XM-DAC-928-AR-2024-25-03.002.AM01.ARG01,,3,2025-03-31,9738.9000,USD,2025-03-31,Transfers and Grants to Counterparts,XM-DAC-928,World Health Organization,40,,,,,,,,2,,,
XM-DAC-928-AR-2024-25-03.002.AM01.ARG01,,4,2025-03-31,5876.3000,USD,2025-03-31,Travel,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,2,,,
XM-DAC-928-AR-2024-25-03.002.AM01.ARG02,,2,2024-01-01,137916.0000000000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,,,,
XM-DAC-928-AR-2024-25-03.002.AM01.ARG02,,11,2024-01-01,11000.0000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,10,,1,,,
XM-DAC-928-AR-2024-25-03.002.AM01.ARG02,,4,2025-03-31,9943.4000,USD,2025-03-31,Contractual Services,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,1,,,
XM-DAC-928-AR-2024-25-03.003.AM01.ARG01,,2,2024-01-01,88850.0000000000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,,,,
XM-DAC-928-AR-2024-25-03.003.AM01.ARG01,,11,2024-01-01,19725.0000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,10,,1,,,
XM-DAC-928-AR-2024-25-03.003.AM01.ARG01,,11,2024-01-01,29125.0000,USD,2024-01-01,,,Sweden,,XM-DAC-928,World Health Organization,40,,,10,,2,,,
XM-DAC-928-AR-2024-25-03.003.AM01.ARG01,,11,2024-01-01,55275.0000,USD,2024-01-01,,41AAA,United Nations Office for Project Services (UNOPS),40,XM-DAC-928,World Health Organization,40,,,10,,4,,,
XM-DAC-928-AR-2024-25-03.003.AM01.ARG01,,4,2025-03-31,16967.4000,USD,2025-03-31,Contractual Services,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,1,,,
XM-DAC-928-AR-2024-25-03.003.AM01.ARG01,,4,2025-03-31,17782.7000,USD,2025-03-31,Contractual Services,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,2,,,
XM-DAC-928-AR-2024-25-03.003.AM01.ARG01,,4,2025-03-31,52894.8000,USD,2025-03-31,Contractual Services,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,4,,,
XM-DAC-928-AR-2024-25-03.003.AM01.ARG01,,4,2025-03-31,31.3000,USD,2025-03-31,General Operating Expenses,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,2,,,
XM-DAC-928-AR-2024-25-03.003.AM01.ARG01,,3,2025-03-31,4326.0000,USD,2025-03-31,Transfers and Grants to Counterparts,XM-DAC-928,World Health Organization,40,,,,,,,,2,,,
XM-DAC-928-AR-2024-25-03.003.AM01.ARG01,,4,2025-03-31,6985.0000,USD,2025-03-31,Travel,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,2,,,
XM-DAC-928-AR-2024-25-03.003.AM01.ARG01,,4,2025-03-31,2380.2000,USD,2025-03-31,Travel,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,4,,,
XM-DAC-928-AR-2024-25-03.003.AM01.ARG02,,2,2024-01-01,118025.0000000000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,,,,
XM-DAC-928-AR-2024-25-04.001.AM01.ARG01,,2,2024-01-01,106089.0000000000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,,,,
XM-DAC-928-AR-2024-25-04.001.AM01.ARG01,,11,2024-01-01,3501.0000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,10,,1,,,
XM-DAC-928-AR-2024-25-04.001.AM01.ARG01,,11,2024-01-01,45436.0000,USD,2024-01-01,,,European Commission,,XM-DAC-928,World Health Organization,40,,,30,,2,,,
XM-DAC-928-AR-2024-25-04.001.AM01.ARG01,,4,2025-03-31,9761.9000,USD,2025-03-31,Contractual Services,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,2,,,
XM-DAC-928-AR-2024-25-04.001.AM01.ARG01,,4,2025-03-31,3501.0000,USD,2025-03-31,Contractual Services,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,1,,,
XM-DAC-928-AR-2024-25-04.001.AM01.ARG01,,4,2025-03-31,33.9000,USD,2025-03-31,General Operating Expenses,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,2,,,
XM-DAC-928-AR-2024-25-04.001.AM01.ARG01,,4,2025-03-31,30601.2000,USD,2025-03-31,Staff and Other Personnel Costs,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,2,,,
XM-DAC-928-AR-2024-25-04.001.AM01.ARG01,,4,2025-03-31,779.0000,USD,2025-03-31,Travel,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,2,,,
XM-DAC-928-AR-2024-25-04.001.AM01.ARG02,,2,2024-01-01,45088.0000000000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,,,,
XM-DAC-928-AR-2024-25-04.001.AM01.ARG03,,2,2024-01-01,42436.0000000000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,,,,
XM-DAC-928-AR-2024-25-04.001.AM01.ARG03,,11,2024-01-01,48212.2000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,10,,1,,,
XM-DAC-928-AR-2024-25-04.001.AM01.ARG03,,11,2024-01-01,18325.3000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,40,,1,,,
XM-DAC-928-AR-2024-25-04.001.AM01.ARG03,,4,2025-03-31,5248.0000,USD,2025-03-31,Contractual Services,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,1,,,
XM-DAC-928-AR-2024-25-04.001.AM01.ARG03,,4,2025-03-31,25172.8000,USD,2025-03-31,Staff and Other Personnel Costs,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,1,,,
XM-DAC-928-AR-2024-25-04.001.AM01.ARG03,,4,2025-03-31,409.9000,USD,2025-03-31,Travel,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,1,,,
XM-DAC-928-AR-2024-25-04.002.AM01.ARG01,,2,2024-01-01,133938.0000000000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,,,,
XM-DAC-928-AR-2024-25-04.002.AM01.ARG01,,11,2024-01-01,167853.4000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,10,,1,,,
XM-DAC-928-AR-2024-25-04.002.AM01.ARG01,,4,2025-03-31,32459.1000,USD,2025-03-31,Contractual Services,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,1,,,
XM-DAC-928-AR-2024-25-04.002.AM01.ARG01,,4,2025-03-31,2569.8000,USD,2025-03-31,General Operating Expenses,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,1,,,
XM-DAC-928-AR-2024-25-04.002.AM01.ARG01,,4,2025-03-31,116837.3000,USD,2025-03-31,Staff and Other Personnel Costs,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,1,,,
XM-DAC-928-AR-2024-25-04.002.AM01.ARG01,,3,2025-03-31,220.7000,USD,2025-03-31,Transfers and Grants to Counterparts,XM-DAC-928,World Health Organization,40,,,,,,,,1,,,
XM-DAC-928-AR-2024-25-04.002.AM01.ARG01,,4,2025-03-31,14286.5000,USD,2025-03-31,Travel,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,1,,,
XM-DAC-928-AR-2024-25-04.002.AM01.ARG02,,2,2024-01-01,22544.0000000000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,,,,
XM-DAC-928-AR-2024-25-04.002.AM01.ARG03,,2,2024-01-01,13261.0000000000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,,,,
XM-DAC-928-AR-2024-25-04.002.AM01.ARG04,,2,2024-01-01,19892.0000000000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,,,,
XM-DAC-928-AR-2024-25-04.002.AM01.ARG05,,2,2024-01-01,15914.0000000000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,,,,
XM-DAC-928-AR-2024-25-04.002.AM01.ARG06,,2,2024-01-01,53045.0000000000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,,,,
XM-DAC-928-AR-2024-25-04.002.AM01.ARG06,,11,2024-01-01,7875.0000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,10,,1,,,
XM-DAC-928-AR-2024-25-04.002.AM01.ARG06,,4,2025-03-31,1827.0000,USD,2025-03-31,Contractual Services,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,1,,,
XM-DAC-928-AR-2024-25-04.002.AM01.ARG06,,4,2025-03-31,2702.8000,USD,2025-03-31,Travel,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,1,,,
XM-DAC-928-AR-2024-25-04.003.AM01.ARG01,,2,2024-01-01,125981.0000000000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,,,,
XM-DAC-928-AR-2024-25-04.003.AM01.ARG01,,11,2024-01-01,34275.1000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,10,,1,,,
XM-DAC-928-AR-2024-25-04.003.AM01.ARG01,,4,2025-03-31,34275.1000,USD,2025-03-31,Staff and Other Personnel Costs,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,1,,,
XM-DAC-928-AR-2024-25-04.003.AM01.ARG02,,2,2024-01-01,70284.0000000000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,,,,
XM-DAC-928-AR-2024-25-04.003.AM01.ARG02,,11,2024-01-01,143262.8000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,10,,1,,,
XM-DAC-928-AR-2024-25-04.003.AM01.ARG02,,4,2025-03-31,122348.1000,USD,2025-03-31,Contractual Services,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,1,,,
XM-DAC-928-AR-2024-25-04.003.AM01.ARG02,,4,2025-03-31,17482.8000,USD,2025-03-31,Staff and Other Personnel Costs,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,1,,,
XM-DAC-928-AR-2024-25-04.003.AM01.ARG02,,4,2025-03-31,1662.7000,USD,2025-03-31,Travel,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,1,,,
XM-DAC-928-AR-2024-25-04.003.AM01.ARG03,,2,2024-01-01,37131.0000000000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,,,,
XM-DAC-928-AR-2024-25-04.003.AM01.ARG03,,11,2024-01-01,7065.0000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,10,,1,,,
XM-DAC-928-AR-2024-25-04.003.AM01.ARG03,,4,2025-03-31,4511.0000,USD,2025-03-31,Contractual Services,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,1,,,
XM-DAC-928-AR-2024-25-04.003.AM01.ARG04,,2,2024-01-01,99459.0000000000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,,,,
XM-DAC-928-AR-2024-25-04.003.AM01.ARG04,,11,2024-01-01,17885.5000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,10,,1,,,
XM-DAC-928-AR-2024-25-04.003.AM01.ARG04,,4,2025-03-31,17885.5000,USD,2025-03-31,Staff and Other Personnel Costs,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,1,,,
XM-DAC-928-AR-2024-25-13.002.AM01.ARG02,,2,2024-01-01,100000.0000000000,USD,2024-01-01,,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,,,,
XM-DAC-928-AR-2024-25-13.002.AM01.ARG02,,11,2024-01-01,100000.0000,USD,2024-01-01,,,WHO Contingency Fund for Emergencies,,XM-DAC-928,World Health Organization,40,,,40,,1,,true,
XM-DAC-928-AR-2024-25-13.002.AM01.ARG02,,4,2025-03-31,30794.3000,USD,2025-03-31,Contractual Services,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,1,,true,
XM-DAC-928-AR-2024-25-13.002.AM01.ARG02,,4,2025-03-31,1138.4000,USD,2025-03-31,General Operating Expenses,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,1,,true,
XM-DAC-928-AR-2024-25-13.002.AM01.ARG02,,4,2025-03-31,-17669.7900,USD,2025-03-31,Medical Supplies and Materials,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,1,,true,
XM-DAC-928-AR-2024-25-13.002.AM01.ARG02,,3,2025-03-31,49311.8000,USD,2025-03-31,Transfers and Grants to Counterparts,XM-DAC-928,World Health Organization,40,,,,,,,,1,,true,
XM-DAC-928-AR-2024-25-13.002.AM01.ARG02,,4,2025-03-31,36425.3000,USD,2025-03-31,Travel,XM-DAC-928,World Health Organization,40,XM-DAC-928,World Health Organization,40,,,,,1,,true,
